timestep,epsilon,alpha,error
38012.0,0.8269091249755242,0.025633795596113916,0.00015684736294474533
38305.0,0.8256985870166432,0.0254427030327702,0.00016393655022284292
38444.0,0.8251249244353434,0.02535304109727962,0.00017099418670341038
38805.0,0.8236369135605103,0.02512310320570797,0.00016514746054951956
38844.0,0.8234763196192978,0.025098511658258663,0.00017209211841873184
38865.0,0.823389858928851,0.02508528998595224,0.00017863657933503418
38890.0,0.8232869413716716,0.025069568051342472,0.00017404627891437485
39034.0,0.8226943866377947,0.02497939200159868,0.00016907265856502818
39139.0,0.8222625843633152,0.024914046539438937,0.00017497209306327477
39146.0,0.8222338056045465,0.024909702329057166,0.00017058308078787832
39186.0,0.822069374875968,0.024884907303720293,0.00016616833886473614
39387.0,0.8212436081070985,0.024761055811419797,0.00016122682013985923
39396.0,0.821206652883844,0.02475553905186285,0.00015719964198979142
39491.0,0.8208166713767077,0.02469745616201531,0.00015294837974977327
39715.0,0.8198978690331099,0.024561575870707866,0.0001483502362020772
39789.0,0.8195945621785258,0.024517014808276946,0.00014444398549073867
39956.0,0.8189104846510211,0.024417043096081066,0.00014032809900754728
40017.0,0.8186607544146723,0.024380729471425788,0.0001366980982027144
40100.0,0.81832107983975,0.02433149225041972,0.00013309596577926186
40190.0,0.8179529172762019,0.024278326737721238,0.00013933724009973503
40397.0,0.8171067718472442,0.024156923374239057,0.0001447006186907629
40600.0,0.8162778271620453,0.024039039399985578,0.00015855843125223146
40619.0,0.8162002842579532,0.024028064779662645,0.00015467619179787562
40639.0,0.8161186681063617,0.024016523368077237,0.00015088711174371383
40826.0,0.8153559518702911,0.02390914524805738,0.0001466049120608659
40999.0,0.814650972157151,0.023810657650364303,0.00014251025132239192
41046.0,0.8144595511929842,0.023784040908550363,0.0001474446979869981
41138.0,0.8140849850198417,0.023732111920639818,0.000143623599896614
41192.0,0.8138652111952513,0.023701737337346825,0.0001400356481013887
41225.0,0.8137309341778689,0.023683213338385755,0.00013660970967066532
41384.0,0.813084273550199,0.02359436566547908,0.00014105064789760036
41427.0,0.8129094787855079,0.02357045208127092,0.00013758306137390264
41900.0,0.8109892146748545,0.023310566679875987,0.0001328589454487883
42746.0,0.8075659670117683,0.022859755400617215,0.0001348662968609915
42796.0,0.8073641002497435,0.02283365681013814,0.0001389146125490015
43233.0,0.8056019311560779,0.022608066558147948,0.00013440158356559095
43258.0,0.8055012369564655,0.022595295659443706,0.00013825511521758926
43301.0,0.8053280723734669,0.022573363431151242,0.0001350000342910107
43460.0,0.8046880893829131,0.022492633662475538,0.0001382481891880616
43577.0,0.8042174833397934,0.02243359655419957,0.00013478392081367474
43948.0,0.8027270389965913,0.022248425923865885,0.00013067266186794768
44077.0,0.8022094457042322,0.022184754636613718,0.00012739975754527677
44169.0,0.8018405132978332,0.022139567835635848,0.00012431968902149038
44420.0,0.80083483213636,0.022017217464056892,0.00012089548481242218
44675.0,0.7998144158279679,0.0218942943468932,0.00011757359854414062
44710.0,0.7996744602017822,0.021877529589358766,0.00011491135096264316
44982.0,0.7985876394244911,0.021748113351166786,0.00011173248930163027
44994.0,0.7985397254837728,0.021742439066814515,0.00010927400042248792
45072.0,0.7982283549336093,0.02170562826941026,0.00010671713444310171
45087.0,0.7981684899022928,0.021698563555092653,0.00010436679178837949
45148.0,0.7979250850254891,0.021669881032353133,0.00010196721724753388
45621.0,0.7960402172219377,0.02145002145002145,0.00010477964777066973
45963.0,0.7946801482406985,0.0212938120182275,0.00010758991885495561
46054.0,0.7943186501165601,0.021252630012964107,0.00011073941746531091
46411.0,0.7929020524741266,0.021092596498628984,0.00010756976149650654
46438.0,0.7927950176544675,0.021080591099774438,0.00010524090122032703
46587.0,0.7922046038467266,0.02101458412138024,0.00010269977997268143
46679.0,0.7918402726207319,0.02097403414572759,0.00010034758064136895
46738.0,0.7916067136080577,0.020948111527745773,9.812146488741291e-05
46849.0,0.7911674926790306,0.020899515131248957,9.584314713606545e-05
46865.0,0.7911042016530629,0.02089252883168979,9.380870294251054e-05
47009.0,0.7905348102099059,0.020829861689718378,9.157330141817965e-05
47019.0,0.790495284358735,0.02082552376192261,8.964716883497204e-05
47465.0,0.7887344395441657,0.020633872565203038,8.697240393473749e-05
47552.0,0.788391413818901,0.020596898107145063,8.50251937123403e-05
48027.0,0.7865212012920086,0.020397340186839634,8.24671192134474e-05
48167.0,0.785970827728387,0.020339258837407965,8.055497431769254e-05
48385.0,0.7851145841230868,0.020249473513688644,7.856817781259906e-05
48391.0,0.7850910309799789,0.02024701356549909,7.69678622276615e-05
48980.0,0.7827823333478626,0.020008403529482383,8.42436205488184e-05
49228.0,0.781812282385269,0.019909610368925083,8.215040298864551e-05
49326.0,0.7814292872508802,0.01987083954297069,8.035803055861379e-05
49545.0,0.7805740883501845,0.01978474200696423,8.301579180169938e-05
49930.0,0.7790729248106588,0.01963517838559563,8.075820041142379e-05
49937.0,0.7790456576673,0.019632479974870425,7.916161827381529e-05
49989.0,0.778843131619517,0.01961245783321566,7.752833157326222e-05
50062.0,0.7785589050404128,0.019584418636532774,7.58991449174573e-05
51533.0,0.7728535970203481,0.01903601614254169,7.650759812349861e-05
51551.0,0.7727840431527018,0.019029495718363463,7.502549090077082e-05
51568.0,0.7727183591364337,0.019023341640192516,7.357399235274897e-05
51620.0,0.7725174779765364,0.01900454208555845,7.617427132800003e-05
51776.0,0.7719151477772005,0.018948365703458078,7.848723794268153e-05
52008.0,0.7710202431135635,0.018865432867357142,7.66630208204333e-05
52506.0,0.769102786139188,0.0186898420708345,7.833137060231365e-05
52555.0,0.7689143785664336,0.018672741531911716,7.679703875851374e-05
52641.0,0.7685838156333639,0.018642803877703205,7.524219938659371e-05
52778.0,0.7680575146825538,0.018595310262751734,7.733214225424945e-05
53587.0,0.7649569893244416,0.018319715678012678,7.476932677263903e-05
53611.0,0.7648651997637317,0.018311664530305805,7.336731633245108e-05
53622.0,0.7648231332294182,0.018307976785485434,7.200933393392006e-05
53818.0,0.7640739718349854,0.018242516007807796,7.04382307361584e-05
53846.0,0.7639670086991137,0.018233202662047587,6.911795539110699e-05
54133.0,0.7628714995186774,0.018138286294710877,6.75044676086145e-05
54140.0,0.7628447994166984,0.01813598360507082,6.62716378769801e-05
54425.0,0.7617585170218397,0.01804272517321016,6.47351364619908e-05
54676.0,0.7608031073394204,0.01796138302649304,6.666504762620207e-05
54801.0,0.7603277527727185,0.01792114695340502,6.532099423850468e-05
55031.0,0.759453876247641,0.01784758165268606,6.716035159115563e-05
55131.0,0.7590742432765838,0.017815784785319793,6.584418578370332e-05
55288.0,0.7584786023261649,0.017766091637500668,6.449073430303542e-05
55366.0,0.7581828526068246,0.017741506253880955,6.642861815464585e-05
55388.0,0.7580994568713972,0.017734584212673134,6.522461637814558e-05
55409.0,0.7580198604083216,0.01772798184654659,6.404403325177555e-05
55479.0,0.7577545992174397,0.01770600941959701,6.28306914904897e-05
55523.0,0.7575879111252527,0.017692226035879836,6.167016564972982e-05
55652.0,0.757099423255626,0.017651939065506345,6.655959425927449e-05
55671.0,0.7570275020469246,0.01764602082230457,6.53627665485601e-05
55802.0,0.7565318101506682,0.017605323849932217,6.406128790104049e-05
55852.0,0.7563427003650627,0.017589840108353415,6.287811869754023e-05
55878.0,0.7562443819590531,0.017581799321342545,6.174386496127227e-05
56429.0,0.754163790815542,0.017413108588145158,6.584298168377245e-05
56434.0,0.7541449369093114,0.01741159263837863,6.469081834836743e-05
56455.0,0.7540657556500713,0.01740522853065061,6.354121474316798e-05
56748.0,0.7529618553626811,0.017316916896115815,6.211847779979962e-05
56764.0,0.7529016206730843,0.017312120215362777,6.10258688027443e-05
56938.0,0.7522468794799567,0.017260127379740062,6.253660048116672e-05
57158.0,0.7514198607886466,0.017194834671664633,6.390480582751934e-05
57254.0,0.7510592649039115,0.017166497862771017,6.27024700321499e-05
57367.0,0.7506350352148352,0.017133262515848267,6.150677648975034e-05
57432.0,0.7503911178573123,0.017114203077133714,6.299327530712162e-05
57792.0,0.7490416253790202,0.017009406201629503,6.153606494763153e-05
57923.0,0.7485511625323533,0.016971589559078105,6.0354888319125166e-05
58047.0,0.748087203493846,0.016935948243742168,5.9205972306131116e-05
58186.0,0.7475674622190747,0.01689617301681169,5.806656869822291e-05
58891.0,0.7449369193939538,0.01669727834362999,6.128547138928297e-05
59474.0,0.7427685847362339,0.016536305458634434,6.428476066844269e-05
59871.0,0.7412956477867432,0.01642845408247084,6.280939003033836e-05
60420.0,0.7392635764472636,0.016281606668946094,6.122532410302028e-05
60503.0,0.7389568449473952,0.01625963383304608,6.014719613745001e-05
60639.0,0.7384545238455549,0.016223758071319642,5.903867193524093e-05
61136.0,0.7366217379514489,0.016093988895147664,5.9738631151162735e-05
61404.0,0.7356353234018981,0.01602487059916991,6.060002621666172e-05
61439.0,0.7355065981622757,0.016015887760658574,5.9595493283381984e-05
61679.0,0.7346245173935829,0.015954561409106865,6.0431957123796565e-05
61747.0,0.7343747868899317,0.015937270901730787,5.9403344451425255e-05
62089.0,0.7331200759511575,0.01585087496829825,6.010170420722716e-05
62492.0,0.7316443226295166,0.015750263816918932,5.877359959072237e-05
62732.0,0.7307668738233103,0.01569095102854184,5.763005462711135e-05
62828.0,0.7304161890182461,0.015667350807651935,6.0377900624075664e-05
63019.0,0.7297189727884265,0.015620606704364397,5.925462154721117e-05
63386.0,0.7283811629447475,0.015531567911780696,5.979878984874176e-05
63546.0,0.7277986895786149,0.015493066852583469,6.048369372990692e-05
63808.0,0.7268458951298944,0.015430431897788819,5.9305882359694806e-05
63821.0,0.7267986515640342,0.015427337241592103,5.8379056397939166e-05
63911.0,0.7264716649308713,0.015405946695424435,5.7398727150825835e-05
63929.0,0.7264062852597073,0.015401675702316413,5.649877790858682e-05
63987.0,0.726195657452919,0.015387929707937096,5.5578953535473374e-05
64259.0,0.7252087001744544,0.015323791719022956,5.6192624555251314e-05
65319.0,0.7213752520907792,0.015078862450616726,5.767890282015742e-05
65515.0,0.7206686488693468,0.015034428842048291,5.6641768267695625e-05
65795.0,0.7196604161679082,0.014971404617181185,5.7103522181023436e-05
65858.0,0.7194337582706619,0.014957296917301105,5.6195598645558675e-05
65910.0,0.7192467293407521,0.014945672480533261,5.531204381270527e-05
66107.0,0.7185386183439864,0.014901797156737104,5.43254179348196e-05
66164.0,0.7183338635048199,0.014889150276193738,5.347045363635061e-05
66571.0,0.7168735368281154,0.014799467219180112,5.38403170651236e-05
66765.0,0.7161785049047854,0.014757098164216989,5.2891652003950185e-05
66886.0,0.7157453468699371,0.014730794726375486,5.201824048128856e-05
66955.0,0.7154984566990422,0.014715837183977398,5.264587947806376e-05
66980.0,0.715409024757987,0.014710425278394798,5.185207511715362e-05
67138.0,0.7148440734012131,0.014676313897001629,5.097084022054332e-05
67427.0,0.7138118670832946,0.014614327887060474,5.280011289698905e-05
67561.0,0.7133337721168055,0.014585764294049008,5.1926785474165627e-05
67707.0,0.7128132271838105,0.014554769597997263,5.10606588477458e-05
67746.0,0.7126742418085593,0.014546512473634445,5.0288936904507864e-05
68048.0,0.7115989130926003,0.014482888467275913,4.934065246686714e-05
68567.0,0.7097547031998358,0.014374838283069315,4.826328060403284e-05
68757.0,0.7090807547231321,0.014335684385572567,5.004888681980901e-05
68789.0,0.7089673105945371,0.014329111021952199,4.93087817687865e-05
68819.0,0.7088609732076069,0.014322953966025953,4.8581346931086955e-05
68981.0,0.7082870268640877,0.014289797084881393,4.777466608629766e-05
69013.0,0.7081737097221086,0.014283265725875564,4.7070451742570185e-05
69160.0,0.707653391984857,0.014253338844624352,4.630091670776437e-05
69216.0,0.7074552762773036,0.01424197108879869,4.5604573074342625e-05
69611.0,0.7060594274714412,0.0141622999575131,4.4703590504013846e-05
69753.0,0.7055583019457315,0.014133876074174583,4.522278274521341e-05
